,building,walkMbta,numCraigslistHouse,walkUniversity,house,numCraigslistRoom,sky,lake,crime,person,walkSchool,car,walkPark,grass,sidewalk,road
6751,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6752,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6753,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6754,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6755,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6756,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6757,0,0,0,45,0,0,0,0,0,0,12,0,18,0,0,0
6758,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6759,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6760,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6761,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6762,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6763,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6764,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6765,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6766,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6767,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6768,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6769,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6770,0,0,0,2,3.392,0,12.06,26.51,5,3.256,6,3.256,18,0,1.702,5.056
6771,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6772,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6773,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6774,0,0,0,2,3.392,0,12.06,26.51,5,3.256,6,3.256,18,0,1.702,5.056
6775,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6776,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6777,0,0,0,2,3.392,0,12.06,26.51,5,3.256,6,3.256,18,0,1.702,5.056
6778,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6779,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6780,0,0,0,2,3.392,0,12.06,26.51,5,3.256,6,3.256,18,0,1.702,5.056
6781,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6782,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6783,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6784,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6785,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6786,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6787,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6788,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6789,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6790,0,0,0,45,0,0,0,0,0,0,12,0,18,0,0,0
6791,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6792,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6793,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6794,0,0,0,0,4.722,0,9.81,15.84,2,3.383,7,3.383,12,0,11.23,9.099
6795,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6796,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6797,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6798,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6799,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6800,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6801,0,0,0,45,0,0,0,0,0,0,12,0,18,0,0,0
6802,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6803,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6804,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6805,0,0,0,9,2.449,1,14.2,36.8,1,1.272,5,1.272,10,0,1.81,3.744
6806,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6807,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6808,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6809,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6810,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6811,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6812,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6813,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6814,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6815,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6816,0,0,0,0,0,0,0,0.183,0,0,8,0,14,0,0,0
6817,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6818,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6819,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6820,0,0,0,9,2.449,1,14.2,36.8,1,1.272,5,1.272,10,0,1.81,3.744
6821,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
6822,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6823,0,0,0,1,0,1,0,0,6,0,7,0,17,0,0,0
6824,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6825,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6826,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6827,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6828,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6829,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6830,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6831,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6832,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6833,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6834,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6835,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6836,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6837,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6838,0,0,0,1,0,1,0,0,6,0,7,0,17,0,0,0
6839,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6840,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6841,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6842,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6843,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6844,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6845,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6846,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6847,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6848,1.159,0,2,1,2.033,1,14.38,35.76,8,6.915,9,6.915,14,0,3.696,3.167
6849,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6850,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6851,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6852,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6853,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6854,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6855,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6856,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6857,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6858,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6859,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6860,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6861,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6862,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6863,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6864,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6865,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6866,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6867,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6868,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6869,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6870,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6871,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6872,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6873,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6874,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6875,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6876,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6877,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
6878,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6879,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6880,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6881,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6882,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6883,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6884,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6885,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6886,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6887,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6888,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6889,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6890,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6891,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6892,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6893,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
6894,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6895,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6896,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6897,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6898,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6899,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6900,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6901,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6902,0,0,0,22,0,0,31.99,1.288,1,0.607,9,0.607,13,0,0.858,6.006
6903,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6904,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6905,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6906,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6907,0,0,0,7,0,0,0,0,2,0,5,0,10,0,0,0
6908,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6909,0,0,0,2,3.392,0,12.06,26.51,5,3.256,6,3.256,18,0,1.702,5.056
6910,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6911,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6912,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6913,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6914,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6915,0,0,0,1,0,1,0,0,6,0,7,0,17,0,0,0
6916,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6917,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6918,0,0,0,2,3.392,0,12.06,26.51,5,3.256,6,3.256,18,0,1.702,5.056
6919,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6920,1.159,0,2,1,2.033,1,14.38,35.76,8,6.915,9,6.915,14,0,3.696,3.167
6921,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6922,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6923,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6924,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6925,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6926,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6927,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6928,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6929,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6930,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
6931,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6932,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6933,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6934,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6935,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6936,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
6937,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6938,0,0,1,1,0.866,22,5.118,16.83,7,0.032,11,0.032,11,0,0.954,4.68
6939,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6940,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6941,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
6942,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6943,0.918,0,0,4,5.198,0,14.83,35.69,0,8.998,13,8.998,16,0,2.268,2.145
6944,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
6945,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6946,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6947,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6948,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6949,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6950,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6951,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6952,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6953,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6954,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6955,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6956,0,0,0,5,1.736,0,13.82,6.75,3,0.12,7,0.12,15,0,0.703,11.7
6957,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6958,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6959,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6960,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6961,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6962,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6963,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6964,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6965,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6966,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6967,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6968,2.306,0,0,10,1.115,0,2.464,55,7,6.968,8,6.968,13,0,2.459,3.13
6969,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6970,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6971,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6972,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6973,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6974,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6975,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6976,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6977,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6978,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6979,2.306,0,0,10,1.115,0,2.464,55,7,6.968,8,6.968,13,0,2.459,3.13
6980,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6981,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
6982,0,9,2,13,0.227,8,8.385,82.93,5,0.091,23,0.091,42,0,2.938,4.212
6983,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6984,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6985,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6986,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6987,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6988,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6989,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6990,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6991,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6992,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6993,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6994,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6995,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6996,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6997,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6998,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6999,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
7000,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
7001,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
7002,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
7003,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
7004,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
7005,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
7006,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
7007,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
7008,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
7009,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
7010,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
7011,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
7012,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
7013,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
7014,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
7015,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
7016,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
7017,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
7018,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
7019,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
7020,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
7021,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
7022,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
7023,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
7024,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
7025,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
7026,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
7027,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
7028,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
7029,0,0,0,9,2.449,1,14.2,36.8,1,1.272,5,1.272,10,0,1.81,3.744
7030,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
7031,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
7032,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
7033,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
7034,0,0,0,1,1.402,1,11.84,65.03,4,1.807,10,1.807,15,0,3.22,5.163
7035,0,0,0,1,1.402,1,11.84,65.03,4,1.807,10,1.807,15,0,3.22,5.163
7036,0,0,0,4,0,6,0,0,5,0,6,0,15,0,0,0
7037,0,0,0,4,0,6,0,0,5,0,6,0,15,0,0,0
7038,0,0,0,4,0,6,0,0,5,0,6,0,15,0,0,0
7039,0.048,0,0,1,1.064,1,11.64,36.74,2,3.319,7,3.319,13,0,4.178,5.393
7040,0.048,0,0,1,1.064,1,11.64,36.74,2,3.319,7,3.319,13,0,4.178,5.393
7041,0,0,0,3,2.251,0,14.56,27.86,0,3.67,4,3.67,12,0,2.484,7.774
7042,0,0,0,3,2.251,0,14.56,27.86,0,3.67,4,3.67,12,0,2.484,7.774
7043,0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224
7044,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
7045,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
7046,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0
7047,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0
7048,1.026,0,0,1,3.281,0,3.697,53.97,27,3.504,7,3.504,9,0,1.408,6.528
7049,0.712,0,0,0,0.582,0,28.08,27.53,0,24.18,5,24.18,14,0,0.499,0.75
7050,6.534,0,0,0,0.343,0,7.925,36.85,0,13.01,3,13.01,3,0,1.68,2.338
7051,0.883,0,0,0,2.084,0,10.12,49.2,2,3.959,7,3.959,12,0,2.425,4.323
7052,0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355
7053,0,0,0,5,0,0,0,0,1,0,7,0,3,0,0,0
