longitude,latitude,bathrooms,last_sold_price,zestimate_amount,prices,property_size,zip,zestimate_valuation_range_high,long,tax_year,zestimate_value_change,status,zestimate_percentile,bedrooms,zestimate_last_updated,zillow_id,address,lat,last_sold_date,tax_value,zillow,year_built,zestimate_valuationRange_low,graph_data_link,home_size,home_detail_link,home_type,property,map_this_home_link
-71.06754,42.36595,2,,,"569,900",,2114,,-71.0669497,,,Condo For Sale,0,5,12/31/1969,2096356824,"6 Whittier Pl # 101, Boston, MA",42.3657336,,,0,,,,952,http://www.zillow.com/homedetails/6-Whittier-Pl-101-Boston-MA-02114/2096356824_zpid/,Condominium,0,http://www.zillow.com/homes/2096356824_zpid/
-71.05343,42.33145,2,,,"749,000",,2127,,-71.054051,,,Condo For Sale,0,4,12/31/1969,2096357183,"321 Dorchester St # 2, Boston, MA",42.331281,,,0,,,,1400,http://www.zillow.com/homedetails/321-Dorchester-St-2-Boston-MA-02127/2096357183_zpid/,Condominium,0,http://www.zillow.com/homes/2096357183_zpid/
-71.155037,42.285332,1,262500,317952,"315,000",871,2132,333850,-71.1550438,2014,4057,For Sale by Owner,0,2,11/12/2016,67096365,"17 Hastings St APT 3, Boston, MA",42.2853085,08/06/2014,183400,0,1930,295695,http://www.zillow.com/homedetails/17-Hastings-St-APT-3-Boston-MA-02132/67096365_zpid/#charts-and-data,703,http://www.zillow.com/homedetails/17-Hastings-St-APT-3-Boston-MA-02132/67096365_zpid/,Condominium,0,http://www.zillow.com/homes/67096365_zpid/
-71.0527,42.3158,2,,,"739,000",,2125,,-71.052714,,,Condo For Sale,0,3,12/31/1969,2111738451,"84 Romsey St # 3, Dorchester, MA",42.31579,,,0,1905,,,1871,http://www.zillow.com/homedetails/84-Romsey-St-3-Dorchester-MA-02125/2111738451_zpid/,Condominium,0,http://www.zillow.com/homes/2111738451_zpid/
-71.062724,42.353277,3,1820000,2782086,"2,600,000",,2111,2976832,-71.0625369,2014,19143,Condo For Sale,0,2,11/12/2016,61319774,"1 Avery St APT 26D, Boston, MA",42.3532598,11/20/2006,1815860,0,2000,2642982,http://www.zillow.com/homedetails/1-Avery-St-APT-26D-Boston-MA-02111/61319774_zpid/#charts-and-data,2036,http://www.zillow.com/homedetails/1-Avery-St-APT-26D-Boston-MA-02111/61319774_zpid/,Condominium,0,http://www.zillow.com/homes/61319774_zpid/
-71.06858,42.322223,4,,,"549,900",,2119,,-71.068577,,,Condo For Sale,0,3,12/31/1969,2096358559,"33 Robey St # 33, Boston, MA",42.3222219,,,0,2016,,,1700,http://www.zillow.com/homedetails/33-Robey-St-33-Boston-MA-02119/2096358559_zpid/,Condominium,0,http://www.zillow.com/homes/2096358559_zpid/
-71.088747,42.344498,1,35000,303704,"209,000",301,2115,321926,-71.0889961,2014,-9349,Condo For Sale,0,1,11/12/2016,59177278,"65 Burbank St APT 9, Boston, MA",42.3446128,11/05/1993,178500,0,1900,267260,http://www.zillow.com/homedetails/65-Burbank-St-APT-9-Boston-MA-02115/59177278_zpid/#charts-and-data,301,http://www.zillow.com/homedetails/65-Burbank-St-APT-9-Boston-MA-02115/59177278_zpid/,Condominium,0,http://www.zillow.com/homes/59177278_zpid/
-71.05009,42.34055,1,,620856,"301,837",,2127,651899,-71.04848,,,Condo For Sale,0,2,11/12/2016,2096405198,"281 W 2nd St APT 4-A, Boston, MA",42.3396181,,,0,1990,589813,,880,http://www.zillow.com/homedetails/281-W-2nd-St-APT-4-A-Boston-MA-02127/2096405198_zpid/,Condominium,0,http://www.zillow.com/homes/2096405198_zpid/
-71.144279,42.342769,1,238000,365733,"349,000",670,2135,384020,-71.1444333,2015,1262,Condo For Sale,0,2,11/12/2016,59089324,"1641 Commonwealth Ave APT 2, Boston, MA",42.3428216,04/23/2007,236300,0,1930,329160,http://www.zillow.com/homedetails/1641-Commonwealth-Ave-APT-2-Boston-MA-02135/59089324_zpid/#charts-and-data,670,http://www.zillow.com/homedetails/1641-Commonwealth-Ave-APT-2-Boston-MA-02135/59089324_zpid/,Condominium,0,http://www.zillow.com/homes/59089324_zpid/
-71.152685,42.33817,1,284000,360378,"344,900",625,2135,378397,-71.1526107,2014,10470,Condo For Sale,0,1,11/12/2016,59094275,"1872 Commonwealth Ave APT 11, Boston, MA",42.3381289,06/20/2014,201500,0,1940,342359,http://www.zillow.com/homedetails/1872-Commonwealth-Ave-APT-11-Boston-MA-02135/59094275_zpid/#charts-and-data,625,http://www.zillow.com/homedetails/1872-Commonwealth-Ave-APT-11-Boston-MA-02135/59094275_zpid/,Condominium,0,http://www.zillow.com/homes/59094275_zpid/
-71.060417,42.374821,1,475000,557458,"545,000",,2129,585331,-71.060408,2015,37844,Condo For Sale,0,2,11/12/2016,118324663,"58 Winthrop St UNIT 2, Charlestown, MA",42.374807,10/17/2014,375600,0,1855,524011,http://www.zillow.com/homedetails/58-Winthrop-St-UNIT-2-Charlestown-MA-02129/118324663_zpid/#charts-and-data,710,http://www.zillow.com/homedetails/58-Winthrop-St-UNIT-2-Charlestown-MA-02129/118324663_zpid/,Condominium,0,http://www.zillow.com/homes/118324663_zpid/
-71.069367,42.383631,1,449000,577834,"549,000",1306,2129,606726,-71.0693704,2014,20668,House For Sale,0,2,11/12/2016,59099478,"506 Medford St, Boston, MA",42.3836208,05/30/2014,298800,0,1870,548942,http://www.zillow.com/homedetails/506-Medford-St-Boston-MA-02129/59099478_zpid/#charts-and-data,950,http://www.zillow.com/homedetails/506-Medford-St-Boston-MA-02129/59099478_zpid/,SingleFamily,0,http://www.zillow.com/homes/59099478_zpid/
-71.051129,42.364924,1,364000,519127,"499,000",18974736,2113,545083,-71.0514625,2014,8915,Condo For Sale,0,1,11/12/2016,59164474,"300 Commercial St APT 312, Boston, MA",42.365082,07/23/2010,325800,0,1900,493171,http://www.zillow.com/homedetails/300-Commercial-St-APT-312-Boston-MA-02109/59164474_zpid/#charts-and-data,642,http://www.zillow.com/homedetails/300-Commercial-St-APT-312-Boston-MA-02109/59164474_zpid/,Condominium,0,http://www.zillow.com/homes/59164474_zpid/
-71.094161,42.32574,1,,338671,"319,000",,2119,355605,-71.094161,,,Condo For Sale,0,2,11/12/2016,2096405664,"25 Fort Ave # 2, Boston, MA",42.32574,,,0,1899,321737,,629,http://www.zillow.com/homedetails/25-Fort-Ave-2-Boston-MA-02119/2096405664_zpid/,Condominium,0,http://www.zillow.com/homes/2096405664_zpid/
-71.077645,42.353192,1,785000,852117,"889,000",,2116,894723,-71.0781117,2014,19391,Condo For Sale,0,1,11/12/2016,59171233,"133 Marlborough St APT 5, Boston, MA",42.3530431,05/15/2015,509800,0,1880,800990,http://www.zillow.com/homedetails/133-Marlborough-St-APT-5-Boston-MA-02116/59171233_zpid/#charts-and-data,779,http://www.zillow.com/homedetails/133-Marlborough-St-APT-5-Boston-MA-02116/59171233_zpid/,Condominium,0,http://www.zillow.com/homes/59171233_zpid/
-71.069972,42.356771,1,,570663,"650,000",2178,2126,781808,-71.0702854,,,Condo For Sale,0,2,11/12/2016,2124082385,"15 River St, Boston, MA",42.2722434,,,0,1900,399464,,800,http://www.zillow.com/homedetails/15-River-St-Mattapan-MA-02126/2124082385_zpid/,Condominium,0,http://www.zillow.com/homes/2124082385_zpid/
-71.066482,42.283208,4,150000,620052,-1,8712,2124,657255,-71.0664819,2015,4680,Auction,0,6,11/12/2016,59115215,"34 Fuller St, Dorchester Center, MA",42.283208,05/10/1999,427300,0,1905,589049,http://www.zillow.com/homedetails/34-Fuller-St-Dorchester-Center-MA-02124/59115215_zpid/#charts-and-data,2924,http://www.zillow.com/homedetails/34-Fuller-St-Dorchester-Center-MA-02124/59115215_zpid/,SingleFamily,0,http://www.zillow.com/homes/59115215_zpid/
-71.124839,42.279941,1,,341956,"315,000",,2131,359054,-71.124836,,,Condo For Sale,0,2,11/12/2016,2096386744,"301 Poplar St # 3, Boston, MA",42.279942,,,0,1920,324858,,861,http://www.zillow.com/homedetails/301-Poplar-St-3-Boston-MA-02131/2096386744_zpid/,Condominium,0,http://www.zillow.com/homes/2096386744_zpid/
-71.119067,42.287941,3,555000,656205,"619,900",4356,2135,715263,-71.119067,2015,-67404,Condo For Sale,0,3,11/12/2016,87795429,"6 Larch Pl, Boston, MA",42.287941,12/23/2015,605900,0,2007,610271,http://www.zillow.com/homedetails/6-Larch-Pl-Boston-MA-02131/87795429_zpid/#charts-and-data,2000,http://www.zillow.com/homedetails/6-Larch-Pl-Boston-MA-02131/87795429_zpid/,Condominium,0,http://www.zillow.com/homes/87795429_zpid/
-71.0532,42.361411,1,3500,839403,"825,000",,2109,881373,-71.0531165,2014,70168,Condo For Sale,0,2,11/12/2016,59177774,"78-80 Commercial St UNIT 2, Boston, MA",42.361445,07/22/2015,569400,0,1880,780645,http://www.zillow.com/homedetails/78-80-Commercial-St-UNIT-2-Boston-MA-02109/59177774_zpid/#charts-and-data,1052,http://www.zillow.com/homedetails/78-80-Commercial-St-UNIT-2-Boston-MA-02109/59177774_zpid/,Condominium,0,http://www.zillow.com/homes/59177774_zpid/
-71.088506,42.283764,1,315000,220543,"139,900",,2124,240392,-71.088508,2014,-14657,Condo For Sale,0,3,11/12/2016,81855922,"42 Theodore St UNIT 3, Dorchester Center, MA",42.283727,12/29/2006,139900,0,1905,194078,http://www.zillow.com/homedetails/42-Theodore-St-UNIT-3-Dorchester-Center-MA-02124/81855922_zpid/#charts-and-data,993,http://www.zillow.com/homedetails/42-Theodore-St-UNIT-3-Dorchester-Center-MA-02124/81855922_zpid/,Condominium,0,http://www.zillow.com/homes/81855922_zpid/
-71.070424,42.290796,4,160000,487839,"299,000",7405,2124,512231,-71.070424,2014,43224,Apartment For Sale,0,5,11/12/2016,59108880,"30 Centre St, Dorchester Center, MA",42.290796,03/03/1998,367000,0,1920,453690,http://www.zillow.com/homedetails/30-Centre-St-Dorchester-Center-MA-02124/59108880_zpid/#charts-and-data,3167,http://www.zillow.com/homedetails/30-Centre-St-Dorchester-Center-MA-02124/59108880_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59108880_zpid/
-71.037811,42.372562,1,,386547,"379,000",,2128,405874,-71.037814,,,Condo For Sale,0,3,11/12/2016,2096385558,"104 Paris St # 3, Boston, MA",42.372562,,,0,1910,363354,,888,http://www.zillow.com/homedetails/104-Paris-St-3-Boston-MA-02128/2096385558_zpid/,Condominium,0,http://www.zillow.com/homes/2096385558_zpid/
-71.037811,42.372562,1,,384434,"369,000",,2128,403656,-71.037814,,,Condo For Sale,0,2,11/12/2016,2096385798,"104 Paris St # 2, Boston, MA",42.372562,,,0,1910,365212,,842,http://www.zillow.com/homedetails/104-Paris-St-2-Boston-MA-02128/2096385798_zpid/,Condominium,0,http://www.zillow.com/homes/2096385798_zpid/
-71.078326,42.340693,3,1030000,1514788,"1,475,000",1479,2118,1590527,-71.0785899,2014,59837,Condo For Sale,0,2,11/12/2016,59183184,"4 Concord Sq UNIT 3, Boston, MA",42.3407689,12/02/2010,943000,0,1920,1439049,http://www.zillow.com/homedetails/4-Concord-Sq-UNIT-3-Boston-MA-02118/59183184_zpid/#charts-and-data,1479,http://www.zillow.com/homedetails/4-Concord-Sq-UNIT-3-Boston-MA-02118/59183184_zpid/,Condominium,0,http://www.zillow.com/homes/59183184_zpid/
-71.124281,42.273971,2,,548423,"489,900",6098,2131,581328,-71.1240597,2014,-223636,House For Sale,0,5,11/12/2016,59145535,"331 Metropolitan Ave, Boston, MA",42.2740075,,385500,0,1880,521002,http://www.zillow.com/homedetails/331-Metropolitan-Ave-Boston-MA-02131/59145535_zpid/#charts-and-data,2234,http://www.zillow.com/homedetails/331-Metropolitan-Ave-Boston-MA-02131/59145535_zpid/,SingleFamily,0,http://www.zillow.com/homes/59145535_zpid/
-71.03589,42.33465,2,,587117,"539,000",,2127,616473,-71.0347431,,,Condo For Sale,0,3,11/12/2016,2096429009,"743 E 4th St APT 301, South Boston, MA",42.3346347,,,0,1910,546019,,1087,http://www.zillow.com/homedetails/743-E-4th-St-APT-301-South-Boston-MA-02127/2096429009_zpid/,Condominium,0,http://www.zillow.com/homes/2096429009_zpid/
-71.040939,42.336696,2,368000,590601,"579,000",,2127,620131,-71.0408755,2014,5902,Condo For Sale,0,2,11/12/2016,81858908,"2 Burnham Pl UNIT 2, Boston, MA",42.3366982,02/09/2006,380100,0,1905,561071,http://www.zillow.com/homedetails/2-Burnham-Pl-UNIT-2-Boston-MA-02127/81858908_zpid/#charts-and-data,927,http://www.zillow.com/homedetails/2-Burnham-Pl-UNIT-2-Boston-MA-02127/81858908_zpid/,Condominium,0,http://www.zillow.com/homes/81858908_zpid/
-71.084709,42.348758,1,660000,828302,"850,000",757,2115,886283,-71.084707,2014,37986,Condo For Sale,0,1,11/12/2016,87793381,"294 Newbury St UNIT 3C, Boston, MA",42.3487579,02/20/2013,618600,0,1900,753755,http://www.zillow.com/homedetails/294-Newbury-St-UNIT-3C-Boston-MA-02115/87793381_zpid/#charts-and-data,757,http://www.zillow.com/homedetails/294-Newbury-St-UNIT-3C-Boston-MA-02115/87793381_zpid/,Condominium,0,http://www.zillow.com/homes/87793381_zpid/
-71.048833,42.332917,1,319000,447378,"425,000",680,2127,469747,-71.048833,2014,-1215,Condo For Sale,0,1,11/12/2016,59151618,"47 Telegraph St APT 5, Boston, MA",42.332917,04/26/2013,287200,0,1910,425009,http://www.zillow.com/homedetails/47-Telegraph-St-APT-5-Boston-MA-02127/59151618_zpid/#charts-and-data,680,http://www.zillow.com/homedetails/47-Telegraph-St-APT-5-Boston-MA-02127/59151618_zpid/,Condominium,0,http://www.zillow.com/homes/59151618_zpid/
-71.07758,42.344754,1,,795986,"897,500",,2116,835785,-71.0777294,,-181600,House For Sale,0,2,11/12/2016,2141975969,"9 Holyoke St, Boston, MA",42.3446503,,,0,1865,756187,,825,http://www.zillow.com/homedetails/9-Holyoke-St-Boston-MA-02116/2141975969_zpid/,SingleFamily,0,http://www.zillow.com/homes/2141975969_zpid/
-71.075926,42.33895,1,445000,577825,"549,900",435,2118,606716,-71.075926,2015,35018,Condo For Sale,0,1,11/12/2016,71505258,"469 Shawmut Ave APT 8, Boston, MA",42.33895,08/16/2013,394100,0,1912,537377,http://www.zillow.com/homedetails/469-Shawmut-Ave-APT-8-Boston-MA-02118/71505258_zpid/#charts-and-data,572,http://www.zillow.com/homedetails/469-Shawmut-Ave-APT-8-Boston-MA-02118/71505258_zpid/,Condominium,0,http://www.zillow.com/homes/71505258_zpid/
-71.05397,42.294403,2,,435566,"449,000",,2122,457344,-71.0539752,,,Condo For Sale,0,3,11/12/2016,2096384561,"24 Thelma Rd # 1, Boston, MA",42.2944203,,,0,1930,405076,,1133,http://www.zillow.com/homedetails/24-Thelma-Rd-1-Boston-MA-02122/2096384561_zpid/,Condominium,0,http://www.zillow.com/homes/2096384561_zpid/
-71.06329,42.30649,2,324900,440179,"369,000",,2122,462188,-71.064475,,,Condo For Sale,0,3,11/12/2016,2097255090,"43 Fox St # 3, Boston, MA",42.306264,11/01/2016,,0,1905,418170,,1015,http://www.zillow.com/homedetails/43-Fox-St-3-Boston-MA-02122/2097255090_zpid/,Condominium,0,http://www.zillow.com/homes/2097255090_zpid/
-71.128596,42.303465,2,537000,963859,"899,000",12632,2130,1069883,-71.1287728,2014,236176,House For Sale,0,3,11/12/2016,59135797,"9 Lila Rd, Boston, MA",42.3034353,05/22/2002,503200,0,1930,906027,http://www.zillow.com/homedetails/9-Lila-Rd-Boston-MA-02130/59135797_zpid/#charts-and-data,1440,http://www.zillow.com/homedetails/9-Lila-Rd-Boston-MA-02130/59135797_zpid/,SingleFamily,0,http://www.zillow.com/homes/59135797_zpid/
-71.1009,42.326983,6,,2018614,"1,999,000",3484,2120,2139731,-71.1009,,1420279,Apartment For Sale,0,12,11/12/2016,2100057638,"17 Wensley St, Boston, MA",42.326983,,,0,2010,1877311,,4489,http://www.zillow.com/homedetails/17-Wensley-St-Boston-MA-02120/2100057638_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/2100057638_zpid/
-71.157809,42.258456,3,,772863,"749,000",10018,2132,842421,-71.157809,,,House For Sale,0,4,11/12/2016,2096387898,"46 Birchwood St, Boston, MA",42.258456,,,0,2016,649205,,2700,http://www.zillow.com/homedetails/46-Birchwood-St-Boston-MA-02132/2096387898_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096387898_zpid/
-71.062776,42.373801,1,145000,516621,"405,000",,2129,557951,-71.0626935,2014,,Condo For Sale,0,1,11/12/2016,2096428171,"83 Main St APT 1, Boston, MA",42.3739175,08/28/1998,235900,0,1880,444294,http://www.zillow.com/homedetails/83-Main-St-APT-1-Boston-MA-02129/59101340_zpid/#charts-and-data,590,http://www.zillow.com/homedetails/83-Main-St-APT-1-Boston-MA-02129/2096428171_zpid/,Condominium,0,http://www.zillow.com/homes/2096428171_zpid/
-71.043535,42.344982,1,257000,937275,"929,000",1497,2210,984139,-71.0429848,2014,-108347,Condo For Sale,0,1,11/12/2016,59148142,"437 D St APT 6B, Boston, MA",42.3451734,06/18/1997,606200,0,1920,881038,http://www.zillow.com/homedetails/437-D-St-APT-6B-Boston-MA-02210/59148142_zpid/#charts-and-data,1497,http://www.zillow.com/homedetails/437-D-St-APT-6B-Boston-MA-02210/59148142_zpid/,Condominium,0,http://www.zillow.com/homes/59148142_zpid/
-71.101982,42.264904,1,192500,202893,"180,000",,2119,219124,-71.086929,2015,-241495,Condo For Sale,0,2,11/12/2016,67398512,"25 Alpine St UNIT 23, Boston, MA",42.325876,11/05/2007,141500,0,1970,190719,http://www.zillow.com/homedetails/25-Alpine-St-UNIT-23-Boston-MA-02126/67398512_zpid/#charts-and-data,906,http://www.zillow.com/homedetails/25-Alpine-St-UNIT-23-Boston-MA-02126/67398512_zpid/,Condominium,0,http://www.zillow.com/homes/67398512_zpid/
-71.06329,42.30649,2,,402484,"349,000",,2122,426633,-71.064475,,,Condo For Sale,0,3,11/12/2016,2097255105,"43 Fox St # 1, Boston, MA",42.306264,,,0,1905,358211,,1001,http://www.zillow.com/homedetails/43-Fox-St-1-Boston-MA-02122/2097255105_zpid/,Condominium,0,http://www.zillow.com/homes/2097255105_zpid/
-71.027296,42.33423,2,140000,591351,"589,000",,2127,620919,-71.0272774,2014,19066,Condo For Sale,0,2,11/12/2016,59212970,"826 E 5th St APT 4, South Boston, MA",42.3341901,12/05/1997,399800,0,1900,561783,http://www.zillow.com/homedetails/826-E-5th-St-APT-4-South-Boston-MA-02127/59212970_zpid/#charts-and-data,920,http://www.zillow.com/homedetails/826-E-5th-St-APT-4-South-Boston-MA-02127/59212970_zpid/,Condominium,0,http://www.zillow.com/homes/59212970_zpid/
-71.053014,42.374939,1,439900,532085,"519,000",,2129,558689,-71.0523825,2014,-30996,Condo For Sale,0,1,11/12/2016,67396088,"42 8th St APT 4209, Boston, MA",42.3750209,10/31/2006,336000,0,1899,494839,http://www.zillow.com/homedetails/42-8th-St-APT-4209-Boston-MA-02129/67396088_zpid/#charts-and-data,793,http://www.zillow.com/homedetails/42-8th-St-APT-4209-Boston-MA-02129/67396088_zpid/,Condominium,0,http://www.zillow.com/homes/67396088_zpid/
-71.053321,42.336296,4,889900,975319,"1,038,888",1376,2127,1024085,-71.0533254,2014,5784,House For Sale,0,3,11/12/2016,120937095,"109 Tudor St, Boston, MA",42.3362994,09/30/2015,456800,0,2012,916800,http://www.zillow.com/homedetails/109-Tudor-St-Boston-MA-02127/120937095_zpid/#charts-and-data,2070,http://www.zillow.com/homedetails/109-Tudor-St-Boston-MA-02127/120937095_zpid/,SingleFamily,0,http://www.zillow.com/homes/120937095_zpid/
-71.067425,42.381294,1,,613128,"579,000",1049,2129,656047,-71.0674315,,,House For Sale,0,3,11/12/2016,2096429510,"334 Bunker Hill St, Charlestown, MA",42.3812469,,,0,1845,582472,,1421,http://www.zillow.com/homedetails/334-Bunker-Hill-St-Charlestown-MA-02129/2096429510_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096429510_zpid/
-71.111672,42.256967,2,405000,634315,"599,000",5662,2186,678717,-71.1116527,2014,95368,House For Sale,0,4,11/12/2016,59124865,"30 Carlson Rd, Hyde Park, MA",42.2569289,03/01/2010,344800,0,1965,589913,http://www.zillow.com/homedetails/30-Carlson-Rd-Hyde-Park-MA-02136/59124865_zpid/#charts-and-data,1962,http://www.zillow.com/homedetails/30-Carlson-Rd-Hyde-Park-MA-02136/59124865_zpid/,SingleFamily,0,http://www.zillow.com/homes/59124865_zpid/
-71.121505,42.287002,1,195000,277396,"314,900",926,2131,296814,-71.1215116,2014,-17138,Condo For Sale,0,2,11/12/2016,87797343,"187 Florence St APT 2R, Boston, MA",42.2870112,07/13/2007,174700,0,1920,244108,http://www.zillow.com/homedetails/187-Florence-St-APT-2R-Boston-MA-02131/87797343_zpid/#charts-and-data,806,http://www.zillow.com/homedetails/187-Florence-St-APT-2R-Boston-MA-02131/87797343_zpid/,Condominium,0,http://www.zillow.com/homes/87797343_zpid/
-71.06564,42.359361,1,481500,652419,"650,000",871,2114,691564,-71.0657206,2014,47010,Condo For Sale,0,1,11/12/2016,59169428,"31 Myrtle St APT 2, Boston, MA",42.3594204,07/01/2014,437300,0,1899,613274,http://www.zillow.com/homedetails/31-Myrtle-St-APT-2-Boston-MA-02114/59169428_zpid/#charts-and-data,655,http://www.zillow.com/homedetails/31-Myrtle-St-APT-2-Boston-MA-02114/59169428_zpid/,Condominium,0,http://www.zillow.com/homes/59169428_zpid/
-71.105117,42.319747,2,529000,683174,"680,000",,2130,717333,-71.1050814,2014,-18419,Condo For Sale,0,2,11/12/2016,71332405,"83 Wyman St UNIT 2, Boston, MA",42.3197616,07/01/2013,384900,0,2005,649015,http://www.zillow.com/homedetails/83-Wyman-St-UNIT-2-Boston-MA-02130/71332405_zpid/#charts-and-data,1406,http://www.zillow.com/homedetails/83-Wyman-St-UNIT-2-Boston-MA-02130/71332405_zpid/,Condominium,0,http://www.zillow.com/homes/71332405_zpid/
-71.07758,42.344754,1,547000,873299,"897,500",825,2116,916964,-71.0777294,2015,9535,Coming Soon,0,2,11/12/2016,59165219,"9 Holyoke St # 4, Boston, MA",42.3446503,07/06/2004,621400,0,1865,829634,http://www.zillow.com/homedetails/9-Holyoke-St-4-Boston-MA-02116/59165219_zpid/#charts-and-data,825,http://www.zillow.com/homedetails/9-Holyoke-St-4-Boston-MA-02116/59165219_zpid/,Condominium,0,http://www.zillow.com/homes/59165219_zpid/
-71.017793,42.384783,2,125000,474637,"449,900",2500,2128,498369,-71.017793,2015,17025,Apartment For Sale,0,6,11/12/2016,59122385,"43 Wordsworth St, Boston, MA",42.384782,05/15/1990,279400,0,1899,403441,http://www.zillow.com/homedetails/43-Wordsworth-St-Boston-MA-02128/59122385_zpid/#charts-and-data,1894,http://www.zillow.com/homedetails/43-Wordsworth-St-Boston-MA-02128/59122385_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59122385_zpid/
-71.097823,42.341585,1,242000,460100,"455,000",500,2215,487706,-71.0980333,2015,10127,Condo For Sale,0,1,11/12/2016,59168174,"131 Park Dr APT 12, Boston, MA",42.3416995,06/09/2006,274200,0,1910,377282,http://www.zillow.com/homedetails/131-Park-Dr-APT-12-Boston-MA-02215/59168174_zpid/#charts-and-data,500,http://www.zillow.com/homedetails/131-Park-Dr-APT-12-Boston-MA-02215/59168174_zpid/,Condominium,0,http://www.zillow.com/homes/59168174_zpid/
-71.061454,42.31253,2,,523514,"509,000",,2125,549690,-71.0614724,,,Condo For Sale,0,2,11/12/2016,2115628012,"71 Sawyer Ave # 2, Boston, MA",42.3125071,,,0,1900,486868,,1079,http://www.zillow.com/homedetails/71-Sawyer-Ave-2-Boston-MA-02125/2115628012_zpid/,Condominium,0,http://www.zillow.com/homes/2115628012_zpid/
-71.066499,42.36353,1,93750,468419,"450,000",,2114,510577,-71.0661835,2014,5574,Condo For Sale,0,0,11/12/2016,59180101,"2 Hawthorne Pl APT 15M, Boston, MA",42.3638186,10/02/1996,341272,0,1967,435630,http://www.zillow.com/homedetails/2-Hawthorne-Pl-APT-15M-Boston-MA-02114/59180101_zpid/#charts-and-data,715,http://www.zillow.com/homedetails/2-Hawthorne-Pl-APT-15M-Boston-MA-02114/59180101_zpid/,Condominium,0,http://www.zillow.com/homes/59180101_zpid/
-71.067116,42.378693,2,485000,721125,"679,000",1181,2129,764393,-71.0671057,2014,-68770,Condo For Sale,0,2,11/12/2016,113389499,"21 Walker St UNIT 1, Boston, MA",42.3786989,05/24/2012,447400,0,1840,677857,http://www.zillow.com/homedetails/21-Walker-St-UNIT-1-Boston-MA-02129/113389499_zpid/#charts-and-data,1181,http://www.zillow.com/homedetails/21-Walker-St-UNIT-1-Boston-MA-02129/113389499_zpid/,Condominium,0,http://www.zillow.com/homes/113389499_zpid/
