pixelBuilding,walkMbta,numCraigslistHouse,walkUniversity,pixelHouse,numCraigslistRoom,pixelSky,pixelLake,numCrime,pixelPerson,walkSchool,pixelCar,walkPark,pixelGrass,pixelSidewalk,pixelRoad,Latitude,Longitude,Zip,Bathrooms,SQFT,Price
0.028,0,0,0,1.816,0,13.77,31.58,6,4.134,4,4.134,12,0,5.174,7.233,42.355473,-71.14699,2135,1,,1400
0,0,0,7,0,0,0,0,1,0,14,0,3,0,0,0,42.342014,-71.16806,2135,2.5,,4500
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.3411,-71.15366,2135,2,,4000
0.081,0,2,1,4.401,0,18.53,43.41,1,2.452,5,2.452,11,0,4.944,4.959,42.349636,-71.149414,2135,1,795,2200
4.802,0,2,0,2.954,0,15.23,42.89,1,10.67,8,10.67,20,0,0.859,3.486,42.35446,-71.159386,2135,1,,2600
0,0,0,1,2.43,0,26.88,33.73,0,4.856,5,4.856,19,0,1.314,3.385,42.341965,-71.14797,2135,1,,1975
0,0,0,1,0,0,0,0,1,0,1,0,11,0,0,0,42.360226,-71.14581,2135,1,,2000
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340347,-71.15363,2135,1,1050,2900
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33899,-71.15387,2135,1.5,1100,2899
0.002,0,0,7,2.399,1,36.31,31.22,1,0.942,14,0.942,8,0,0.317,2.746,42.340275,-71.16085,2135,1,,1850
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33899,-71.15387,2135,1.5,,2899
0,0,1,1,0.866,22,5.118,16.83,7,0.032,11,0.032,11,0,0.954,4.68,42.344395,-71.14379,2135,1,,1785
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340347,-71.15363,2135,1,1050,2900
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33852,-71.15336,2135,2,,2700
0.081,0,2,1,4.401,0,18.53,43.41,1,2.452,5,2.452,11,0,4.944,4.959,42.34937,-71.14916,2135,1,,1800
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.341946,-71.14649,2135,1,,1795
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.340816,-71.156944,2135,2,,9000
5.055,0,0,3,1.641,1,7.107,41.36,10,4.209,5,4.209,15,0,6.411,9.036,42.339687,-71.159164,2135,1,650,1850
0.971,0,0,1,2.598,0,5.271,68.58,0,6.095,12,6.095,11,0,1.746,1.71,42.34609,-71.13646,2135,1,,2350
0,0,1,1,4.097,10,36.29,32.07,8,10.9,11,10.9,14,0,2.368,1.896,42.342716,-71.14317,2135,1,,1785
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340347,-71.15363,2135,1,,2900
0,0,0,3,2.251,0,14.56,27.86,0,3.67,4,3.67,12,0,2.484,7.774,42.339523,-71.1563,2135,1,,1750
0,0,1,4,1.661,9,1.609,73.98,3,0.506,2,0.506,17,0,2.913,3.812,42.337032,-71.1498,2135,2,,3800
0,0,1,1,4.097,10,36.29,32.07,8,10.9,11,10.9,14,0,2.368,1.896,42.34313,-71.14389,2135,1,600,1785
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.346153,-71.13869,2135,1,,1950
0,0,1,1,4.097,10,36.29,32.07,8,10.9,11,10.9,14,0,2.368,1.896,42.343864,-71.14354,2135,1,500,1600
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.356503,-71.1639,2135,1,,3000
0,0,0,1,0,0,0,0,1,0,1,0,11,0,0,0,42.360226,-71.14581,2135,1,,2000
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.339546,-71.15394,2135,1,500,1400
9.085,0,0,0,1.774,0,34.73,22.57,1,14.65,7,14.65,9,0,1.169,2.948,42.350483,-71.15998,2135,1,,1575
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.338894,-71.15059,2135,1,,2000
0,0,2,0,0,0,0,0,2,0,4,0,5,0,0,0,42.353367,-71.1675,2135,1,,1900
1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094,42.351765,-71.17018,2135,1,,3920
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33899,-71.15387,2135,1.5,1100,2575
3.474,0,0,0,1.522,1,44.51,12.02,1,16.69,6,16.69,13,0,0.851,2.109,42.351677,-71.15859,2135,1,,2350
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.3399,-71.1534,2135,1,,1500
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33804,-71.15241,2135,1,,2500
0,0,0,4,0,6,0,0,5,0,6,0,15,0,0,0,42.340584,-71.14651,2135,1,1000,2395
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.34079,-71.15405,2135,2,,3650
0,0,0,5,0,0,0,0,1,0,7,0,3,0,0,0,42.34428,-71.16718,2135,2,,2800
0,0,0,1,2.43,0,26.88,33.73,0,4.856,5,4.856,19,0,1.314,3.385,42.341965,-71.14797,2135,1,,1975
0.399,0,0,1,2.536,4,2.212,72.55,4,2.125,5,2.125,15,0,1.86,3.306,42.3412,-71.14733,2135,1,,2300
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.345825,-71.13875,2135,2,,3500
0,0,1,1,4.097,10,36.29,32.07,8,10.9,11,10.9,14,0,2.368,1.896,42.342133,-71.142845,2135,1,,2000
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.339127,-71.153534,2135,1,,4000
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.33978,-71.15097,2135,1,,1855
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.34185,-71.15058,2135,1.5,,4000
0,0,0,1,0,1,0,0,1,0,10,0,17,0,0,0,42.34492,-71.14668,2135,1,,1950
0.348,2,0,3,1.061,0,22.98,44.48,4,3.931,22,3.931,26,0,4.909,4.689,42.35475,-71.07618,2135,1,,1450
0,0,0,0,0,2,0,0,4,0,6,0,14,0,0,0,42.350967,-71.15553,2135,2,,3500
0.883,0,0,0,2.084,0,10.12,49.2,2,3.959,7,3.959,12,0,2.425,4.323,42.3534,-71.14871,2135,1,,2850
0,0,1,4,1.661,9,1.609,73.98,3,0.506,2,0.506,17,0,2.913,3.812,42.33661,-71.150925,2135,1,,2100
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.34129,-71.15423,2135,1.5,,3050
1.241,0,0,1,0.96,0,24.2,26.05,2,7.923,6,7.923,16,0,2.097,5.023,42.345478,-71.1505,2135,1,,2400
0,0,1,4,1.661,9,1.609,73.98,3,0.506,2,0.506,17,0,2.913,3.812,42.336464,-71.1507,2135,1,751,3000
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.338326,-71.149124,2135,1,,1950
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.351337,-71.173035,2135,1,,1725
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.340034,-71.15007,2135,2,,5600
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.34185,-71.15058,2135,1.5,,4000
1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094,42.352882,-71.16939,2135,2,,3495
0,0,0,0,1.918,0,22.35,15.43,2,2.743,8,2.743,10,0,3.937,2.203,42.346504,-71.152885,2135,1,,2195
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.337708,-71.15107,2135,1,,2000
0.081,0,2,1,4.401,0,18.53,43.41,1,2.452,5,2.452,11,0,4.944,4.959,42.34937,-71.14916,2135,1,,2150
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.343166,-71.144775,2135,1,,1875
2.799,0,0,0,1.162,0,42.93,16.46,1,7.328,7,7.328,11,0,3.375,4.108,42.351154,-71.15388,2135,1,,2500
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.351337,-71.173035,2135,2,,2600
2.799,0,0,0,1.162,0,42.93,16.46,1,7.328,7,7.328,11,0,3.375,4.108,42.353123,-71.154465,2135,2,,2999
0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,42.352837,-71.1674,2135,1,,2600
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.338573,-71.1499,2135,1,900,2700
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33852,-71.15336,2135,2,2041,3600
0,0,1,0,0.741,0,16.88,27.97,26,0.405,7,0.405,8,0,14.54,6.126,42.35085,-71.15019,2135,1,,2300
0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,42.352726,-71.16831,2135,2,1500,3000
5.055,0,0,3,1.641,1,7.107,41.36,10,4.209,5,4.209,15,0,6.411,9.036,42.340973,-71.159874,2135,2,,6250
0,0,0,5,0,1,0,0.183,0,0,8,0,6,0,0,0,42.34455,-71.164024,2135,3,,7500
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.351128,-71.17328,2135,2,,2395
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.351128,-71.17328,2135,2,,2395
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.340034,-71.15007,2135,1,,750
0,0,0,1,0,0,0,0,1,0,1,0,11,0,0,0,42.36023,-71.14592,2135,1,,2100
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33934,-71.152794,2135,1.5,,3300
0.002,0,0,7,2.399,1,36.31,31.22,1,0.942,14,0.942,8,0,0.317,2.746,42.340607,-71.16101,2135,1,,2900
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.338795,-71.14898,2135,1,,1850
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33899,-71.15387,2135,1,1070,2900
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.338795,-71.14898,2135,1,,1850
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.337677,-71.151634,2135,1,,2595
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.356194,-71.16465,2135,3.5,2100,4600
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.34137,-71.156944,2135,2,,4500
0,0,0,0,0,0,0,0,1,0,7,0,10,0,0,0,42.35982,-71.14457,2135,1,,2000
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.3411,-71.15366,2135,1,1171,3995
0,0,0,7,0,0,0,0,1,0,14,0,3,0,0,0,42.342014,-71.16806,2135,2.5,2080,4500
0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,42.353004,-71.16809,2135,2,1500,3200
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.33787,-71.14766,2135,3,3300,6000
3.474,0,0,0,1.522,1,44.51,12.02,1,16.69,6,16.69,13,0,0.851,2.109,42.350952,-71.16017,2135,1,,1575
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.3411,-71.15366,2135,1,1171,4005
0,0,1,0,0.741,0,16.88,27.97,26,0.405,7,0.405,8,0,14.54,6.126,42.350235,-71.15163,2135,3.5,3598,4250
5.055,0,0,3,1.641,1,7.107,41.36,10,4.209,5,4.209,15,0,6.411,9.036,42.340202,-71.15881,2135,2,1800,3200
0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068,42.346527,-71.13794,2135,1,1000,2500
0,0,0,1,1.402,1,11.84,65.03,4,1.807,10,1.807,15,0,3.22,5.163,42.348663,-71.14063,2135,1,600,1675
0,0,1,1,4.097,10,36.29,32.07,8,10.9,11,10.9,14,0,2.368,1.896,42.342133,-71.142845,2135,1,680,2000
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.33978,-71.15097,2135,1,,1695
0.246,0,0,0,4.187,0,23.73,34.05,0,4.372,5,4.372,17,0,1.492,3.885,42.355804,-71.16229,2135,2.5,,3500
0.712,0,0,0,0.582,0,28.08,27.53,0,24.18,5,24.18,14,0,0.499,0.75,42.354782,-71.14947,2135,1,,2000
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.356194,-71.16465,2135,3.5,9999,4600
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.356194,-71.16465,2135,3.5,2100,4600
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.337776,-71.14806,2135,3,3300,6000
1.241,0,0,1,0.96,0,24.2,26.05,2,7.923,6,7.923,16,0,2.097,5.023,42.34582,-71.151886,2135,1,,1800
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.343685,-71.145874,2135,1,900,1850
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.343582,-71.14544,2135,1,,1850
1.026,0,0,1,3.281,0,3.697,53.97,27,3.504,7,3.504,9,0,1.408,6.528,42.34714,-71.15078,2135,1,,1895
0,0,0,0,0,0,0,0.183,1,0,5,0,17,0,0,0,42.354347,-71.15476,2135,2,,2600
0,0,1,4,1.661,9,1.609,73.98,3,0.506,2,0.506,17,0,2.913,3.812,42.337055,-71.14965,2135,2,,3800
11.34,0,0,0,1.475,0,14.36,34.75,2,11.7,7,11.7,6,0,1.513,5.35,42.351383,-71.16545,2135,1,,2050
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.33975,-71.15561,2135,1,1100,3000
4.962,0,0,0,1.193,0,40.02,21.64,1,9.952,7,9.952,10,0,2.677,1.985,42.352196,-71.16273,2135,3,2500,5500
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.35649,-71.16397,2135,1,1500,2300
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.345,-71.138756,2135,1,,2250
11.34,0,0,0,1.475,0,14.36,34.75,2,11.7,7,11.7,6,0,1.513,5.35,42.351273,-71.16547,2135,1,,2300
0,0,0,5,0,0,0,0,1,0,7,0,3,0,0,0,42.34428,-71.16718,2135,1,,2150
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.338966,-71.14863,2135,1,1033,1895
0,0,0,7,0,0,0,0.183,0,0,13,0,6,0,0,0,42.34327,-71.16517,2135,2,,3800
0,0,1,4,1.661,9,1.609,73.98,3,0.506,2,0.506,17,0,2.913,3.812,42.33701,-71.14994,2135,2,,950
0,0,0,0,0,36,0,0,1,0,5,0,3,0,0,0,42.34921,-71.1682,2135,1,,2400
0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068,42.348278,-71.138405,2135,1,,1975
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.339146,-71.15194,2135,1,,1750
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.345406,-71.13985,2135,1,,2195
0,0,0,1,0,0,0,0.183,0,0,10,0,14,0,0,0,42.34752,-71.14139,2135,2,995,2950
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.35676,-71.16451,2135,1,,2300
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.350952,-71.17292,2135,1,700,1750
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.346188,-71.139694,2135,1,688,1800
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.33995,-71.15744,2135,1,,1825
0,0,0,4,4.642,5,6.796,49.33,0,5.277,3,5.277,20,0,2.843,5.808,42.337284,-71.14928,2135,1,,1650
1.026,0,0,1,3.281,0,3.697,53.97,27,3.504,7,3.504,9,0,1.408,6.528,42.34653,-71.15116,2135,1,,1950
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.341026,-71.15339,2135,1,1200,2850
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.339954,-71.15742,2135,1,,1925
1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094,42.35279,-71.16844,2135,1,,1800
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.338573,-71.1499,2135,1,,2700
0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,42.353004,-71.16809,2135,2,1500,3200
0,0,0,0,0,0,0,0.183,1,0,7,0,8,0,0,0,42.34659,-71.15903,2135,1,1150,2400
0,0,0,7,0,0,0,0,1,0,14,0,3,0,0,0,42.342014,-71.16806,2135,2.5,2080,4500
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.342552,-71.14492,2135,1,,3100
4.958,0,0,0,0.905,0,66.17,4.545,2,5.346,3,5.346,2,0,0.909,0.28,42.35418,-71.171936,2135,1,,1895
1.394,0,0,0,3.632,1,27.81,41.04,0,10.16,4,10.16,12,0,4.698,1.262,42.35626,-71.16504,2135,4,,5500
0,0,0,3,2.251,0,14.56,27.86,0,3.67,4,3.67,12,0,2.484,7.774,42.3385,-71.1558,2135,1,,1550
0.399,0,0,1,2.536,4,2.212,72.55,4,2.125,5,2.125,15,0,1.86,3.306,42.341114,-71.14832,2135,1,,2400
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.3396,-71.1503,2135,1,,1875
0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7,42.348515,-71.13937,2135,1,,2550
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33804,-71.15241,2135,1,520,1650
0,0,0,5,0,1,0,0.183,0,0,8,0,6,0,0,0,42.344395,-71.16413,2135,2.5,,8300
4.802,0,2,0,2.954,0,15.23,42.89,1,10.67,8,10.67,20,0,0.859,3.486,42.355324,-71.15756,2135,1,,3300
0,0,0,1,0,0,0,0.183,0,0,10,0,14,0,0,0,42.34752,-71.14139,2135,2,,3800
0.225,0,0,1,2.712,3,11.49,23.8,3,3.503,3,3.503,15,0,2.163,6.224,42.33804,-71.15241,2135,1,510,1625
0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068,42.348278,-71.138405,2135,1,853,2300
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.340816,-71.156944,2135,2,,9000
0,0,0,7,0,0,0,0.183,0,0,13,0,6,0,0,0,42.34317,-71.16525,2135,2.5,,3500
0,0,0,4,4.642,5,6.796,49.33,0,5.277,3,5.277,20,0,2.843,5.808,42.337006,-71.149055,2135,2,,5500
0.081,0,2,1,4.401,0,18.53,43.41,1,2.452,5,2.452,11,0,4.944,4.959,42.34937,-71.14916,2135,1,,1850
0,0,0,1,1.402,1,11.84,65.03,4,1.807,10,1.807,15,0,3.22,5.163,42.349514,-71.13921,2135,1,614,1780
0,0,0,4,0,6,0,0,5,0,6,0,15,0,0,0,42.340534,-71.14617,2135,2,,2650
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.346153,-71.13869,2135,1,,1950
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.346153,-71.13869,2135,1,,1950
12.12,0,0,0,0.704,0,29.21,20.53,3,10.97,7,10.97,8,0,1.821,2.707,42.34888,-71.1627,2135,1,1200,2400
0,0,4,0,2.503,2,4.113,50.42,5,1.92,8,1.92,9,0,5.145,7.09,42.350704,-71.15272,2135,2,,2800
2.799,0,0,0,1.162,0,42.93,16.46,1,7.328,7,7.328,11,0,3.375,4.108,42.35171,-71.1526,2135,2,,2995
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.345406,-71.13985,2135,1,,2250
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.351337,-71.173035,2135,1,9999,2000
0.048,0,0,1,1.064,1,11.64,36.74,2,3.319,7,3.319,13,0,4.178,5.393,42.358345,-71.14185,2135,1,1100,1850
0,0,0,3,2.251,0,14.56,27.86,0,3.67,4,3.67,12,0,2.484,7.774,42.339523,-71.1563,2135,1,,1575
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.35137,-71.17311,2135,2,1000,2400
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340527,-71.15463,2135,1,,1550
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.34078,-71.14983,2135,1,617,1800
1.854,0,1,1,1.906,0,18.13,13.24,8,1.306,5,1.306,16,0,1.983,7.36,42.34175,-71.149734,2135,1,800,2000
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.337776,-71.14806,2135,3,3000,6000
0,0,0,0,0,36,0,0,1,0,5,0,3,0,0,0,42.349586,-71.167206,2135,1,,2025
0.399,0,0,1,2.536,4,2.212,72.55,4,2.125,5,2.125,15,0,1.86,3.306,42.3412,-71.14733,2135,1,,2300
11.34,0,0,0,1.475,0,14.36,34.75,2,11.7,7,11.7,6,0,1.513,5.35,42.351944,-71.16318,2135,1,,2300
0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7,42.34696,-71.140175,2135,2,,1200
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.338966,-71.14863,2135,1,1033,1895
0,0,0,1,0,0,0,0,1,0,1,0,11,0,0,0,42.36023,-71.14592,2135,1,,2200
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340984,-71.1531,2135,2,1409,4700
0,0,0,0,0,2,0,0,2,0,6,0,10,0,0,0,42.350693,-71.15713,2135,1,,2600
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340347,-71.15363,2135,1,,2900
4.802,0,2,0,2.954,0,15.23,42.89,1,10.67,8,10.67,20,0,0.859,3.486,42.353165,-71.15826,2135,1,,2900
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.342815,-71.146736,2135,1,,1995
0,0,2,0,0,0,0,0,2,0,4,0,5,0,0,0,42.353367,-71.1675,2135,1,,1950
5.245,0,1,1,2.575,28,59.67,3.029,3,5.571,7,5.571,8,0,0.779,5.054,42.346466,-71.16064,2135,1,1200,2200
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.342056,-71.146416,2135,1,,1795
5.055,0,0,3,1.641,1,7.107,41.36,10,4.209,5,4.209,15,0,6.411,9.036,42.341248,-71.15972,2135,2,,6000
4.802,0,2,0,2.954,0,15.23,42.89,1,10.67,8,10.67,20,0,0.859,3.486,42.35446,-71.159386,2135,1,,2600
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340984,-71.1531,2135,2,1600,4700
0,3,0,0,0,11,0,0,3,0,11,0,12,0,0,0,42.308636,-71.11581,2135,1,,3900
0,0,0,5,0,0,0,0,1,0,7,0,3,0,0,0,42.34428,-71.16718,2135,3,,7500
1.026,0,0,1,3.281,0,3.697,53.97,27,3.504,7,3.504,9,0,1.408,6.528,42.3469,-71.150215,2135,1,,2000
0.399,0,0,1,2.536,4,2.212,72.55,4,2.125,5,2.125,15,0,1.86,3.306,42.340454,-71.14733,2135,1,,2500
0,0,0,1,0,1,0,0,4,0,5,0,15,0,0,0,42.34137,-71.156944,2135,2,,4500
0,0,1,8,0,0,0,0,0,0,14,0,3,0,0,0,42.340782,-71.16635,2135,2,,5000
0,0,0,1,2.43,0,26.88,33.73,0,4.856,5,4.856,19,0,1.314,3.385,42.341965,-71.14797,2135,1,1127,1950
0,0,0,0,0,2,0,0,4,0,6,0,14,0,0,0,42.351143,-71.156845,2135,2,,3725
0,0,4,0,2.503,2,4.113,50.42,5,1.92,8,1.92,9,0,5.145,7.09,42.348896,-71.15327,2135,1,,1675
0.952,0,0,4,2.531,2,41.48,31.56,1,13.87,5,13.87,17,0,1.609,2.537,42.339157,-71.145805,2135,1,,1700
0,0,1,1,4.097,10,36.29,32.07,8,10.9,11,10.9,14,0,2.368,1.896,42.342133,-71.142845,2135,1,,2000
0,0,1,4,1.661,9,1.609,73.98,3,0.506,2,0.506,17,0,2.913,3.812,42.337032,-71.1498,2135,2,1500,1000
0,0,1,0,0.741,0,16.88,27.97,26,0.405,7,0.405,8,0,14.54,6.126,42.35071,-71.15105,2135,2,,3450
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340347,-71.15363,2135,1,1050,2900
3.474,0,0,0,1.522,1,44.51,12.02,1,16.69,6,16.69,13,0,0.851,2.109,42.351677,-71.15859,2135,1,,2350
0.603,0,0,1,0.335,1,22.49,35.03,2,8.318,3,8.318,15,0,2.893,4.355,42.340984,-71.1531,2135,2,845,4700
0,0,0,1,1.729,4,5.914,62.46,3,1.01,12,1.01,11,0,9.843,3.427,42.346245,-71.13988,2135,1,738,2000
5.055,0,0,3,1.641,1,7.107,41.36,10,4.209,5,4.209,15,0,6.411,9.036,42.34168,-71.15942,2135,1,,2500
0,11,1,23,4.369,2,6.687,65.1,21,2.322,29,2.322,46,0,2.552,5.703,42.35803,-71.06001,2135,1,,2800
11.34,0,0,0,1.475,0,14.36,34.75,2,11.7,7,11.7,6,0,1.513,5.35,42.351944,-71.16318,2135,1,,2300
0,0,0,1,0,2,0,0,3,0,9,0,16,0,0,0,42.342552,-71.14492,2135,1,,3100
0,0,0,0,0,0,0,0,1,0,7,0,10,0,0,0,42.35982,-71.14457,2135,1,,2000
0.337,0,0,1,0.325,0,7.752,63.17,4,1.353,2,1.353,14,0,2.873,4.91,42.339245,-71.15048,2135,1,898,1150
0,0,1,4,3.944,6,6.303,64.41,2,2.559,3,2.559,18,0,2.07,4.362,42.338326,-71.149124,2135,1,,1950
0,0,0,0,3.282,4,35.43,16.43,2,2.883,4,2.883,3,0,5.642,10.7,42.351337,-71.173035,2135,2,,2400
0,0,4,0,2.503,2,4.113,50.42,5,1.92,8,1.92,9,0,5.145,7.09,42.348896,-71.15327,2135,1,,1750
0,0,0,4,0,6,0,0,5,0,6,0,15,0,0,0,42.340088,-71.14635,2135,1,989,2500
